PMID,SMILES,Compound_ID,DOI,Year,EC50_EBOV,EC50_SUDV,EC50_MARV,CC50,SI,Mechanism_Declared,Target_Tested_Yes_No,Suggested_Tier,Confidence_Score_Final,Reason_Tier,docking_deltaG_Lpoly,docking_deltaG_VP40,docking_deltaG_VP35
38218184,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38217874,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38217663,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38216144,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38206830,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38198765,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38187682,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38184728,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38178634,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38176897,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38176437,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38173677,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38172622,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38167746,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38167417,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38162033,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38160720,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
40444110,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38154080,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38149324,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38142228,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38123535,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38123236,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38123123,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38116821,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38114944,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38100251,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38086827,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38072860,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38067118,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38064241,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38062283,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38062208,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38060519,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38059656,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38058250,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38055723,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38052620,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38050972,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38049384,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38047087,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38038342,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38037533,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38033054,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38030954,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38019747,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38012085,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38011237,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38002888,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
38001893,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37995529,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37989750,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37988152,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37983079,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37976411,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37975161,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37973866,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37972185,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37968562,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37963482,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37962382,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37958242,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37955549,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37953711,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37943096,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37942876,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37939402,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37935815,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37935654,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37932294,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37926695,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37921919,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37892102,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37891014,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37890783,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37888624,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37887192,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37884305,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37883781,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37883223,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37882631,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37882314,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37881225,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37873296,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37867302,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37864001,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37860650,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37857317,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37850753,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37849446,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37848611,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37845776,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37834887,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37833387,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37819524,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37816065,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37811489,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37808906,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37797198,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37794427,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37793274,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37791874,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37779095,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37771441,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37766234,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37762790,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37756334,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37754549,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37749303,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37745325,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37743432,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37738587,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37730960,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37727782,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37725572,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37714950,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37713115,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37712590,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37696005,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37690320,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37686333,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37686237,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37684288,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37683615,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37682715,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37681301,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37677069,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37673911,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37672271,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37669933,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37666288,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37664568,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37661935,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37654044,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37644281,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37640152,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37638865,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37638055,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37634312,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37634049,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37629082,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37628586,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37607357,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37606545,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37603909,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37602373,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37598728,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37595870,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37587340,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37581876,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37578384,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37578011,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37577933,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37572753,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37571926,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37555392,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37554272,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37551415,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37550756,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37549921,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37548932,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37545424,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37542550,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37532814,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37531421,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37531315,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37529852,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37526283,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37523786,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37515124,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37498837,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37491772,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37486026,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37480996,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37478205,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37477257,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37470900,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37466904,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37460340,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37458567,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37453070,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37451352,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37451267,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37450692,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37450050,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37449040,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37447348,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37443299,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37442628,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37438803,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37438320,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37434536,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37434454,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37433685,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37432976,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37429326,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37429138,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37427401,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37422716,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37422618,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37422455,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37415213,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37404281,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37401342,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37399657,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37396357,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37394008,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37393894,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37392738,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37388273,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37382166,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37380916,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37379580,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37374134,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37372947,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37371070,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37365341,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37352862,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37348869,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37345860,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37339742,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37339150,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37326682,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37322845,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37318336,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37315106,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37310428,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37306660,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37301890,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37295405,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37293201,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37288361,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37287778,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37283766,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37280276,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37278327,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37277347,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37272802,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37270586,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37267359,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37263432,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37261432,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37258481,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37257449,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37256900,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37249728,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37249271,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37243162,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37235084,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37229120,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37228670,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37225844,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37222633,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37211772,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37207322,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37205635,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37204084,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37198527,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37189132,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37189117,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37186866,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37186613,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37183364,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37181783,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37174643,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37171083,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37163320,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37162386,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37155880,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37154907,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37153804,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37151757,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37150766,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37146673,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37146034,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37143647,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37139131,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37138100,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37129070,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37124823,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37121056,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37120614,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37119125,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37114986,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37112819,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37105997,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37105573,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37104865,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37099263,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37090732,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37088134,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37086442,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37084353,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37084351,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37084347,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37082863,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
39669239,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37077558,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37075276,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37071874,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37066289,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37064875,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37061520,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37043818,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37031213,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37030590,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37017526,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37012377,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37011888,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37010224,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37004159,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
37001505,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36993383,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36973244,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36964176,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36963398,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36962427,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36948228,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36942037,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36936664,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36936406,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36934147,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36932975,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36932441,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36920786,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36920550,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36918499,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36908092,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36902059,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36899312,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36891080,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36883595,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36880005,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36879999,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36877682,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36872189,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36869774,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36867112,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36862058,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36858442,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36854489,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36852869,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36851566,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36839614,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36838278,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36835048,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36831894,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36831408,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36822037,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36811855,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36804324,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36798276,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36796288,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36795650,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36786927,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36781754,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36781703,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36779591,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36779383,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36778228,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36768957,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36768831,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36766797,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36763514,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36759782,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36759154,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36758176,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36755960,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36748341,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36747002,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36746948,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36740150,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36735391,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36731627,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36731494,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36730647,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36727484,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36712107,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36711533,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36710658,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36710259,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36709316,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36705602,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36704342,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36697796,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36693371,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36693068,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36692293,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36692077,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36691769,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36687352,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36683399,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36680162,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36662063,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
36657876,,,,,,,,,,,,0.5,,Tier 3: chemical_class,,,
